codigo,status,count,message
1665,ok,0,
1667,ok,0,
1666,ok,0,
1662,ok,0,
1669,ok,0,
1670,ok,0,
1668,ok,0,
1672,ok,0,
1671,ok,0,
1673,ok,0,
1674,ok,0,
1676,ok,0,
1682,ok,0,
1681,ok,0,
1678,ok,0,
1679,ok,0,
1683,ok,0,
1677,ok,0,
1685,ok,0,
1675,ok,0,
1680,ok,1,
1684,ok,0,
1687,ok,0,
1686,ok,0,
1688,ok,0,
1690,ok,0,
1689,ok,0,
1692,ok,0,
1693,ok,0,
1695,ok,0,
1702,ok,0,
1691,ok,33,
1698,ok,0,
1694,ok,0,
1699,ok,0,
1701,ok,0,
1697,ok,0,
1703,ok,0,
1700,ok,0,
1704,ok,0,
1706,ok,0,
1705,ok,0,
1707,ok,0,
1709,ok,0,
1710,ok,0,
1696,ok,0,
1712,ok,0,
1713,ok,0,
1711,ok,1,
1716,ok,0,
1714,ok,0,
1715,ok,0,
1717,ok,0,
1708,ok,0,
1718,ok,0,
1722,ok,0,
1721,ok,0,
1720,ok,0,
1724,ok,0,
1723,ok,0,
1725,ok,0,
1727,ok,0,
1732,ok,0,
1730,ok,2,
1719,ok,0,
1733,ok,0,
1726,ok,0,
1734,ok,0,
1731,ok,0,
1735,ok,0,
1736,ok,0,
1737,ok,0,
1738,ok,0,
1740,ok,0,
1742,ok,0,
1729,ok,5,
1745,ok,0,
1741,ok,0,
1743,ok,0,
1728,ok,10,
1744,ok,0,
1749,ok,0,
1748,ok,0,
1747,ok,0,
1746,ok,0,
1750,ok,0,
1752,ok,0,
1739,ok,5,
1751,ok,0,
1754,ok,0,
1761,ok,0,
1755,ok,1,
1757,ok,0,
1759,ok,0,
1764,ok,0,
1756,ok,0,
1760,ok,0,
1753,ok,0,
1758,ok,0,
1763,ok,0,
1765,ok,0,
1767,ok,0,
1769,ok,0,
1766,ok,0,
1768,ok,0,
1770,ok,0,
1771,ok,0,
1776,ok,0,
1777,ok,0,
1772,ok,0,
1775,ok,1,
1762,ok,0,
1779,ok,0,
1783,ok,0,
1782,ok,0,
1785,ok,0,
1786,ok,0,
1773,ok,0,
1781,ok,0,
1792,ok,0,
1788,ok,0,
1790,ok,0,
1793,ok,0,
1774,ok,0,
1778,ok,9,
1789,ok,0,
1795,ok,0,
1780,ok,0,
1787,ok,0,
1784,ok,0,
1791,ok,0,
1797,ok,0,
1796,ok,0,
1799,ok,0,
1800,ok,0,
1798,ok,0,
1805,ok,0,
1802,ok,0,
1807,ok,0,
1808,ok,0,
1810,ok,0,
1806,ok,0,
1804,ok,0,
1803,ok,0,
1811,ok,0,
1809,ok,0,
1801,ok,0,
1812,ok,0,
1816,ok,0,
1814,ok,0,
1813,ok,0,
1815,ok,0,
1794,ok,5,
1819,ok,0,
1820,ok,0,
1817,ok,0,
1822,ok,0,
1823,ok,0,
1821,ok,0,
1824,ok,0,
1818,ok,0,
1826,ok,0,
1825,ok,0,
1830,ok,0,
1828,ok,0,
1832,ok,0,
1829,ok,0,
1835,ok,0,
1834,ok,0,
1833,ok,0,
1836,ok,0,
1837,ok,0,
1831,ok,0,
1839,ok,0,
1840,ok,0,
1838,ok,0,
1827,ok,17,
1845,ok,0,
1844,ok,0,
1846,ok,0,
1849,ok,0,
1848,ok,0,
1841,ok,17,
1850,ok,0,
1843,ok,0,
1851,ok,4,
1842,ok,0,
1854,ok,0,
1847,ok,0,
1853,ok,0,
1855,ok,0,
1856,ok,0,
1852,ok,0,
1857,ok,0,
1859,ok,20,
1861,ok,0,
1863,ok,0,
1864,ok,0,
1865,ok,0,
1869,ok,0,
1867,ok,0,
1862,ok,0,
1866,ok,0,
1868,ok,0,
1872,ok,0,
1871,ok,0,
1873,ok,0,
1858,ok,0,
1870,ok,0,
1874,ok,0,
1878,ok,0,
1860,ok,15,
1879,ok,0,
1882,ok,0,
1875,ok,0,
1880,ok,0,
1876,ok,0,
1884,ok,0,
1881,ok,0,
1886,ok,0,
1883,ok,0,
1885,ok,0,
1877,ok,16,
1887,ok,0,
1888,ok,0,
1890,ok,0,
1892,ok,13,
1889,ok,0,
1893,ok,0,
1895,ok,0,
1897,ok,0,
1894,ok,0,
1898,ok,0,
1902,ok,0,
1905,ok,0,
1903,ok,0,
1907,ok,0,
1906,ok,0,
1904,ok,0,
1908,ok,0,
1899,ok,0,
1891,ok,7,
1913,ok,0,
1914,ok,0,
1909,ok,0,
1910,ok,0,
1915,ok,0,
1900,ok,7,
1901,ok,9,
1918,ok,0,
1896,ok,0,
1911,ok,0,
1912,ok,0,
1916,ok,0,
1919,ok,0,
1921,ok,0,
1923,ok,0,
1920,ok,0,
1924,ok,0,
1922,ok,0,
1928,ok,0,
1927,ok,0,
1930,ok,0,
1933,ok,0,
1932,ok,0,
1917,ok,12,
1934,ok,0,
1931,ok,0,
1935,ok,0,
1926,ok,13,
1936,ok,0,
1939,ok,0,
1942,ok,0,
1938,ok,0,
1941,ok,0,
1940,ok,0,
1925,ok,11,
1944,ok,0,
1943,ok,0,
1945,ok,0,
1937,ok,0,
1946,ok,0,
1929,ok,0,
1950,ok,0,
1948,ok,0,
1949,ok,0,
1947,ok,0,
1951,ok,0,
1952,ok,0,
1953,ok,0,
1955,ok,0,
1958,ok,0,
1956,ok,0,
1954,ok,0,
1959,ok,0,
1957,ok,0,
1963,ok,0,
1962,ok,0,
1961,ok,0,
1960,ok,0,
1965,ok,0,
1966,ok,0,
1964,ok,0,
1967,ok,0,
1968,ok,0,
1975,ok,0,
1972,ok,0,
1974,ok,0,
1969,ok,0,
1970,ok,0,
1976,ok,0,
1973,ok,0,
1979,ok,0,
1980,ok,0,
1977,ok,0,
1981,ok,0,
1978,ok,0,
1982,ok,16,
1984,ok,0,
1987,ok,0,
1985,ok,0,
1971,ok,0,
1988,ok,0,
1992,ok,0,
1993,ok,0,
1995,ok,0,
1997,ok,0,
1986,ok,4,
2000,ok,0,
1999,ok,0,
2002,ok,0,
1990,ok,5,
2005,ok,1,
2003,ok,0,
2006,ok,0,
2001,ok,0,
2004,ok,1,
2008,ok,0,
2009,ok,0,
2007,ok,0,
2010,ok,0,
1983,ok,0,
2011,ok,0,
1994,ok,0,
1991,ok,0,
1996,ok,0,
1989,ok,0,
2012,ok,0,
2013,ok,0,
2016,ok,0,
2017,ok,0,
2015,ok,0,
2014,ok,0,
2022,ok,0,
2019,ok,0,
1998,ok,0,
2024,ok,0,
2021,ok,0,
2026,ok,0,
2025,ok,0,
2023,ok,0,
2028,ok,0,
2030,ok,0,
2032,ok,0,
2034,ok,0,
2039,ok,0,
2040,ok,0,
2031,ok,0,
2036,ok,17,
2035,ok,0,
2037,ok,0,
2020,ok,8,
2038,ok,0,
2043,ok,0,
2042,ok,0,
2033,ok,0,
2018,ok,7,
2041,ok,0,
2044,ok,0,
2029,ok,0,
2051,ok,0,
2046,ok,0,
2049,ok,0,
2047,ok,0,
2048,ok,0,
2052,ok,0,
2055,ok,0,
2027,ok,6,
2053,ok,0,
2054,ok,0,
2057,ok,0,
2056,ok,0,
2059,ok,0,
2050,ok,0,
2066,ok,0,
2062,ok,0,
2065,ok,0,
2068,ok,0,
2069,ok,0,
2061,ok,0,
2063,ok,8,
2058,ok,0,
2071,ok,0,
2060,ok,0,
2070,ok,3,
2067,ok,0,
2073,ok,0,
2045,ok,0,
2078,ok,0,
2077,ok,0,
2076,ok,0,
2080,ok,0,
2081,ok,0,
2074,ok,0,
2079,ok,0,
2082,ok,0,
2083,ok,0,
2085,ok,0,
2084,ok,1,
2086,ok,0,
2087,ok,0,
2072,ok,9,
2088,ok,0,
2089,ok,0,
2075,ok,5,
2064,ok,9,
2095,ok,0,
2093,ok,8,
2091,ok,0,
2098,ok,0,
2099,ok,0,
2097,ok,0,
2094,ok,0,
2100,ok,0,
2101,ok,0,
2102,ok,0,
2092,ok,0,
2104,ok,0,
2105,ok,0,
2090,ok,9,
2103,ok,0,
2106,ok,0,
2096,ok,7,
2107,ok,0,
2110,ok,0,
2108,ok,0,
2109,ok,0,
2111,ok,0,
2114,ok,0,
2112,ok,0,
2115,ok,0,
2119,ok,0,
2117,ok,0,
2116,ok,0,
2118,ok,0,
2113,ok,0,
2121,ok,0,
2120,ok,0,
2122,ok,0,
2124,ok,0,
2125,ok,0,
2123,ok,0,
2127,ok,0,
2130,ok,0,
2128,ok,0,
2129,ok,0,
2132,ok,0,
2134,ok,0,
2133,ok,0,
2137,ok,0,
2131,ok,0,
2138,ok,0,
2141,ok,0,
2139,ok,0,
2136,ok,0,
2142,ok,0,
2140,ok,0,
2145,ok,0,
2146,ok,0,
2126,ok,0,
2147,ok,0,
2152,ok,0,
2144,ok,0,
2151,ok,0,
2150,ok,0,
2148,ok,0,
2154,ok,0,
2143,ok,0,
2149,ok,0,
2135,ok,7,
2153,ok,0,
2155,ok,0,
2156,ok,0,
2158,ok,0,
2157,ok,0,
2163,ok,0,
2159,ok,0,
2161,ok,0,
2162,ok,0,
2160,ok,0,
2164,ok,0,
2166,ok,0,
2168,ok,0,
2170,ok,0,
2169,ok,0,
2165,ok,0,
2171,ok,0,
2172,ok,0,
2173,ok,0,
2167,ok,0,
2178,ok,0,
2176,ok,0,
2177,ok,0,
2175,ok,0,
2180,ok,0,
2179,ok,0,
2183,ok,0,
2181,ok,0,
2189,ok,0,
2182,ok,0,
2184,ok,0,
2190,ok,0,
2191,ok,0,
2188,ok,0,
2192,ok,0,
2196,ok,0,
2193,ok,0,
2197,ok,0,
2199,ok,0,
2200,ok,0,
2201,ok,0,
2203,ok,0,
2205,ok,0,
2204,ok,0,
2206,ok,0,
2202,ok,0,
2198,ok,0,
2174,ok,0,
2208,ok,0,
2185,ok,0,
2195,ok,0,
2187,ok,0,
2194,ok,0,
2186,ok,0,
2207,ok,0,
2210,ok,0,
2213,ok,0,
2211,ok,0,
2209,ok,4,
2212,ok,0,
2215,ok,0,
2216,ok,10,
2220,ok,0,
2214,ok,0,
2223,ok,0,
2219,ok,0,
2224,ok,0,
2218,ok,0,
2221,ok,0,
2217,ok,0,
2222,ok,0,
2225,ok,0,
2226,ok,0,
2231,ok,0,
2229,ok,0,
2230,ok,0,
2227,ok,0,
2228,ok,0,
2233,ok,0,
2235,ok,0,
2236,ok,0,
2232,ok,0,
2234,ok,0,
2237,ok,0,
2241,ok,0,
2243,ok,6,
2242,ok,0,
2247,ok,0,
2246,ok,1,
2244,ok,0,
2245,ok,0,
2240,ok,0,
2249,ok,0,
2248,ok,0,
2252,ok,0,
2250,ok,0,
2238,ok,0,
2255,ok,0,
2251,ok,0,
2254,ok,0,
2239,ok,4,
2258,ok,0,
2256,ok,4,
2253,ok,0,
2260,ok,0,
2264,ok,0,
2261,ok,0,
2267,ok,0,
2257,ok,0,
2265,ok,1,
2269,ok,0,
2262,ok,0,
2268,ok,0,
2259,ok,0,
2270,ok,0,
2263,ok,0,
2271,ok,0,
2273,ok,0,
2272,ok,0,
2281,ok,0,
2277,ok,0,
2274,ok,0,
2275,ok,0,
2278,ok,0,
2279,ok,0,
2276,ok,0,
2280,ok,0,
2266,ok,0,
2283,ok,15,
2287,ok,0,
2285,ok,14,
2288,ok,0,
2294,ok,0,
2289,ok,0,
2296,ok,4,
2290,ok,0,
2293,ok,2,
2291,ok,2,
2292,ok,0,
2295,ok,4,
2284,ok,3,
2282,ok,10,
2297,ok,0,
2298,ok,2,
2299,ok,3,
2300,ok,3,
2286,ok,8,
2303,ok,0,
2302,ok,0,
2309,ok,0,
2306,ok,0,
2308,ok,0,
2312,ok,0,
2305,ok,14,
2313,ok,0,
2307,ok,0,
2311,ok,0,
2310,ok,0,
2316,ok,1,
2314,ok,0,
2301,ok,10,
2318,ok,0,
2319,ok,0,
2317,ok,2,
2304,ok,10,
2320,ok,0,
2323,ok,0,
2322,ok,0,
2324,ok,0,
2321,ok,0,
2325,ok,0,
2327,ok,0,
2332,ok,0,
2330,ok,0,
2331,ok,0,
2329,ok,0,
2328,ok,0,
2326,ok,0,
2333,ok,0,
2334,ok,0,
2315,ok,0,
2335,ok,0,
2336,ok,0,
2339,ok,0,
2338,ok,0,
2337,ok,0,
2340,ok,0,
2343,ok,0,
2345,ok,0,
2342,ok,0,
2344,ok,0,
2347,ok,0,
2349,ok,0,
2341,ok,0,
2352,ok,0,
2350,ok,0,
2346,ok,0,
2354,ok,0,
2355,ok,0,
2357,ok,0,
2351,ok,0,
2356,ok,0,
2348,ok,0,
2360,ok,0,
2359,ok,0,
2361,ok,0,
2358,ok,0,
2366,ok,0,
2365,ok,0,
2364,ok,0,
2368,ok,0,
2367,ok,0,
2369,ok,0,
2362,ok,0,
2363,ok,0,
2370,ok,0,
2371,ok,0,
2353,ok,0,
2372,ok,0,
2375,ok,0,
2374,ok,0,
2380,ok,0,
2373,ok,0,
2383,ok,0,
2379,ok,1,
2377,ok,0,
2376,ok,0,
2382,ok,0,
2381,ok,0,
2385,ok,0,
2384,ok,0,
2387,ok,0,
2386,ok,0,
2389,ok,0,
2393,ok,17,
2391,ok,0,
2388,ok,0,
2390,ok,0,
2395,ok,0,
2396,ok,0,
2394,ok,0,
2378,ok,6,
2398,ok,0,
2399,ok,0,
2400,ok,0,
2397,ok,13,
2401,ok,1,
2404,ok,17,
2403,ok,0,
2402,ok,0,
2405,ok,0,
2413,ok,0,
2408,ok,2,
2410,ok,0,
2406,ok,14,
2414,ok,0,
2417,ok,0,
2416,ok,1,
2418,ok,0,
2412,ok,3,
2392,ok,9,
2415,ok,2,
2419,ok,0,
2407,ok,5,
2420,ok,0,
2423,ok,0,
2422,ok,2,
2424,ok,0,
2421,ok,0,
2409,ok,10,
2425,ok,0,
2426,ok,1,
2411,ok,5,
2427,ok,0,
2429,ok,0,
2431,ok,0,
2430,ok,0,
2439,ok,0,
2435,ok,0,
2440,ok,0,
2436,ok,0,
2442,ok,2,
2433,ok,0,
2437,ok,0,
2434,ok,0,
2432,ok,0,
2438,ok,2,
2446,ok,0,
2443,ok,4,
2428,ok,9,
2444,ok,0,
2447,ok,0,
2448,ok,0,
2445,ok,0,
2441,ok,0,
2449,ok,0,
2451,ok,2,
2457,ok,0,
2455,ok,2,
2460,ok,0,
2453,ok,0,
2452,ok,0,
2462,ok,1,
2456,ok,2,
2454,ok,0,
2464,ok,0,
2461,ok,0,
2466,ok,0,
2465,ok,0,
2463,ok,0,
2467,ok,0,
2469,ok,0,
2468,ok,0,
2450,ok,6,
2459,ok,0,
2458,ok,0,
2471,ok,0,
2472,ok,0,
2475,ok,0,
2470,ok,0,
2473,ok,0,
2476,ok,0,
2477,ok,0,
2478,ok,0,
2479,ok,0,
2480,ok,0,
2483,ok,0,
2484,ok,0,
2482,ok,0,
2481,ok,0,
2485,ok,0,
2474,ok,0,
2491,ok,0,
2488,ok,0,
2486,ok,0,
2492,ok,0,
2490,ok,0,
2489,ok,0,
2493,ok,1,
2494,ok,0,
2496,ok,0,
2495,ok,0,
2497,ok,2,
2499,ok,0,
2500,ok,0,
2502,ok,0,
2498,ok,0,
2505,ok,0,
2501,ok,0,
2503,ok,1,
2511,ok,0,
2487,ok,12,
2504,ok,0,
2512,ok,4,
2513,ok,0,
2515,ok,0,
2517,ok,0,
2518,ok,0,
2519,ok,0,
2522,ok,0,
2523,ok,0,
2526,ok,0,
2525,ok,0,
2524,ok,0,
2521,ok,0,
2527,ok,0,
2514,ok,0,
2528,ok,0,
2530,ok,0,
2516,ok,5,
2533,ok,0,
2532,ok,0,
2529,ok,0,
2531,ok,0,
2520,ok,13,
2536,ok,0,
2537,ok,0,
2535,ok,0,
2540,ok,0,
2541,ok,0,
2538,ok,0,
2544,ok,0,
2543,ok,0,
2545,ok,0,
2547,ok,0,
2534,ok,0,
2539,ok,0,
2542,ok,0,
2548,ok,0,
2550,ok,0,
2552,ok,0,
2551,ok,0,
2553,ok,0,
2556,ok,0,
2554,ok,0,
2557,ok,0,
2549,ok,0,
2561,ok,0,
2558,ok,0,
2555,ok,0,
2562,ok,0,
2564,ok,0,
2546,ok,0,
2566,ok,0,
2565,ok,0,
2563,ok,0,
2559,ok,2,
2570,ok,0,
2571,ok,0,
2574,ok,0,
2560,ok,0,
2576,ok,1,
2569,ok,0,
2575,ok,0,
2573,ok,0,
2572,ok,0,
2577,ok,0,
2568,ok,0,
2578,ok,0,
2567,ok,0,
2582,ok,0,
2580,ok,0,
2579,ok,0,
2584,ok,0,
2583,ok,0,
2588,ok,0,
2591,ok,0,
2585,ok,0,
2586,ok,0,
2590,ok,0,
2587,ok,0,
2592,ok,0,
2589,ok,0,
2593,ok,0,
2595,ok,0,
2594,ok,0,
2597,ok,0,
2581,ok,9,
2596,ok,0,
2599,ok,0,
2600,ok,0,
2598,ok,0,
2601,ok,0,
2606,ok,0,
2605,ok,0,
2608,ok,0,
2609,ok,0,
2610,ok,0,
2613,ok,0,
2611,ok,0,
2612,ok,20,
2616,ok,0,
2615,ok,0,
2604,ok,6,
2603,ok,0,
2607,ok,0,
2618,ok,0,
2619,ok,20,
2621,ok,0,
2614,ok,0,
2617,ok,0,
2602,ok,0,
2623,ok,0,
2626,ok,0,
2625,ok,0,
2624,ok,0,
2627,ok,0,
2630,ok,0,
2631,ok,0,
2634,ok,0,
2629,ok,0,
2622,ok,0,
2635,ok,0,
2620,ok,0,
2636,ok,0,
2640,ok,0,
2633,ok,0,
2632,ok,17,
2637,ok,0,
2639,ok,0,
2628,ok,0,
2638,ok,0,
2642,ok,0,
2641,ok,0,
2644,ok,0,
2643,ok,0,
2646,ok,0,
2647,ok,0,
2645,ok,0,
2649,ok,0,
2650,ok,0,
2655,ok,0,
2654,ok,0,
2652,ok,0,
2648,ok,0,
2651,ok,0,
2653,ok,0,
2657,ok,0,
2658,ok,0,
2659,ok,0,
2656,ok,0,
2662,ok,0,
2661,ok,0,
2660,ok,0,
2664,ok,0,
2665,ok,0,
2667,ok,0,
2670,ok,0,
2674,ok,0,
2669,ok,0,
2663,ok,0,
2668,ok,0,
2671,ok,0,
2672,ok,0,
2673,ok,0,
2666,ok,0,
2675,ok,0,
2676,ok,0,
2677,ok,0,
2680,ok,0,
2681,ok,0,
2679,ok,0,
2682,ok,0,
2684,ok,0,
2685,ok,0,
2683,ok,0,
2686,ok,0,
2678,ok,0,
2689,ok,0,
2687,ok,0,
2691,ok,0,
2688,ok,0,
2690,ok,0,
2693,ok,0,
2695,ok,0,
2700,ok,0,
2702,ok,0,
2694,ok,0,
2696,ok,0,
2701,ok,0,
2698,ok,0,
2703,ok,0,
2697,ok,0,
2699,ok,0,
2704,ok,0,
2692,ok,0,
2707,ok,0,
2708,ok,0,
2706,ok,0,
2709,ok,0,
2710,ok,0,
2711,ok,0,
2705,ok,0,
2713,ok,0,
2714,ok,0,
2715,ok,0,
2717,ok,0,
2716,ok,0,
2712,ok,0,
2719,ok,0,
2722,ok,0,
2725,ok,0,
2721,ok,0,
2718,ok,0,
2724,ok,0,
2720,ok,0,
2723,ok,0,
2727,ok,0,
2726,ok,0,
2732,ok,0,
2728,ok,0,
2733,ok,0,
2734,ok,0,
2730,ok,0,
2731,ok,0,
2740,ok,0,
2735,ok,0,
2738,ok,0,
2736,ok,0,
2737,ok,0,
2739,ok,0,
2742,ok,0,
2743,ok,0,
2741,ok,0,
2729,ok,0,
2745,ok,0,
2744,ok,0,
2750,ok,0,
2746,ok,0,
2747,ok,0,
2748,ok,0,
2752,ok,0,
2749,ok,0,
2753,ok,0,
2756,ok,0,
2754,ok,0,
2758,ok,0,
2757,ok,0,
2751,ok,0,
2755,ok,0,
2762,ok,0,
2763,ok,0,
2759,ok,0,
2760,ok,0,
2761,ok,0,
2764,ok,0,
2767,ok,0,
2766,ok,0,
2770,ok,0,
2775,ok,0,
2772,ok,0,
2768,ok,0,
2771,ok,0,
2774,ok,0,
2777,ok,0,
2779,ok,0,
2776,ok,0,
2769,ok,0,
2765,ok,0,
2773,ok,0,
2780,ok,0,
2778,ok,0,
2781,ok,0,
2783,ok,0,
2784,ok,0,
2786,ok,0,
2782,ok,0,
2787,ok,0,
2785,ok,0,
2789,ok,0,
2792,ok,0,
2791,ok,0,
2790,ok,0,
2788,ok,0,
2793,ok,0,
2794,ok,0,
2795,ok,0,
2799,ok,0,
2797,ok,0,
2798,ok,0,
2800,ok,0,
2796,ok,0,
2804,ok,0,
2801,ok,0,
2802,ok,0,
2806,ok,0,
2803,ok,0,
2809,ok,0,
2811,ok,0,
2812,ok,0,
2808,ok,0,
2813,ok,0,
2814,ok,0,
2810,ok,0,
2807,ok,0,
2817,ok,0,
2815,ok,0,
2818,ok,0,
2819,ok,0,
2805,ok,0,
2816,ok,0,
2820,ok,0,
2825,ok,0,
2822,ok,0,
2823,ok,0,
2824,ok,0,
2826,ok,0,
2827,ok,0,
2821,ok,0,
2830,ok,0,
2832,ok,0,
2828,ok,0,
2833,ok,0,
2834,ok,0,
2829,ok,0,
2836,ok,0,
2837,ok,0,
2831,ok,0,
2839,ok,0,
2835,ok,0,
2840,ok,0,
2842,ok,0,
2838,ok,0,
2841,ok,0,
2843,ok,0,
2844,ok,0,
2845,ok,0,
2849,ok,0,
2847,ok,0,
2850,ok,0,
2853,ok,0,
2852,ok,0,
2846,ok,0,
2848,ok,0,
2851,ok,0,
2854,ok,0,
2855,ok,0,
2857,ok,0,
2859,ok,0,
2856,ok,0,
2860,ok,0,
2858,ok,0,
2863,ok,0,
2861,ok,0,
2862,ok,0,
2864,ok,0,
2865,ok,0,
2872,ok,0,
2869,ok,0,
2871,ok,0,
2873,ok,0,
2867,ok,0,
2866,ok,0,
2874,ok,0,
2877,ok,0,
2870,ok,0,
2876,ok,0,
2875,ok,0,
2879,ok,0,
2868,ok,0,
2881,ok,0,
2880,ok,0,
2878,ok,0,
2887,ok,0,
2883,ok,0,
2884,ok,0,
2890,ok,0,
2888,ok,0,
2886,ok,0,
2891,ok,0,
2889,ok,0,
2882,ok,0,
2885,ok,0,
2892,ok,0,
2894,ok,0,
2893,ok,0,
2895,ok,0,
2898,ok,0,
2897,ok,0,
2896,ok,0,
2900,ok,0,
2901,ok,0,
2899,ok,0,
2904,ok,0,
2905,ok,0,
2902,ok,0,
2903,ok,0,
2906,ok,0,
2911,ok,0,
2908,ok,0,
2907,ok,0,
2914,ok,0,
2909,ok,0,
2910,ok,0,
2913,ok,0,
2915,ok,0,
2916,ok,0,
2919,ok,0,
2918,ok,0,
2917,ok,0,
2920,ok,0,
2921,ok,0,
2912,ok,0,
2930,ok,0,
2924,ok,0,
2926,ok,0,
2922,ok,0,
2923,ok,0,
2925,ok,0,
2928,ok,0,
2931,ok,0,
2927,ok,0,
2933,ok,0,
2929,ok,0,
2932,ok,0,
2935,ok,0,
2937,ok,0,
2936,ok,0,
2943,ok,0,
2942,ok,0,
2945,ok,0,
2938,ok,0,
2941,ok,0,
2951,ok,0,
2948,ok,0,
2947,ok,0,
2939,ok,0,
2944,ok,0,
2949,ok,0,
2950,ok,0,
2934,ok,0,
2940,ok,0,
2946,ok,0,
2952,ok,0,
2953,ok,0,
2955,ok,0,
2957,ok,0,
2956,ok,0,
2954,ok,0,
2962,ok,0,
2958,ok,0,
2959,ok,0,
2961,ok,0,
2965,ok,0,
2960,ok,0,
2963,ok,0,
2964,ok,0,
2968,ok,0,
2966,ok,0,
2972,ok,0,
2971,ok,0,
2970,ok,0,
2975,ok,0,
2967,ok,0,
2973,ok,0,
2976,ok,0,
2977,ok,0,
2969,ok,0,
2974,ok,0,
2978,ok,0,
2979,ok,0,
2980,ok,0,
2982,ok,0,
2983,ok,0,
2987,ok,0,
2981,ok,0,
2986,ok,0,
2985,ok,0,
2984,ok,0,
2988,ok,0,
2993,ok,0,
2990,ok,0,
2991,ok,0,
2995,ok,0,
2992,ok,0,
2989,ok,0,
2999,ok,0,
2996,ok,0,
2997,ok,0,
2994,ok,0,
2998,ok,0,
3003,ok,0,
3006,ok,0,
3007,ok,0,
3010,ok,0,
3009,ok,0,
3014,ok,0,
3013,ok,0,
3016,ok,0,
3012,ok,0,
3015,ok,0,
3001,ok,0,
3017,ok,0,
3011,ok,0,
3020,ok,0,
3021,ok,0,
3019,ok,0,
3023,ok,0,
3008,ok,0,
3029,ok,0,
3030,ok,0,
3026,ok,0,
3025,ok,0,
3031,ok,0,
3034,ok,0,
3004,ok,0,
3005,ok,0,
3002,ok,0,
3028,ok,0,
3000,ok,0,
3027,ok,0,
3035,ok,0,
3033,ok,0,
3032,ok,0,
3039,ok,0,
3042,ok,0,
3024,ok,0,
3022,ok,0,
3045,ok,0,
3043,ok,0,
3036,ok,0,
3018,ok,0,
3047,ok,0,
3048,ok,0,
3040,ok,0,
3046,ok,0,
3037,ok,0,
3049,ok,0,
3038,ok,0,
3044,ok,0,
3041,ok,0,
3052,ok,0,
3054,ok,0,
3050,ok,0,
3055,ok,0,
3053,ok,0,
3051,ok,0,
3057,ok,0,
3062,ok,0,
3060,ok,0,
3064,ok,0,
3067,ok,0,
3069,ok,0,
3065,ok,0,
3056,ok,0,
3059,ok,0,
3061,ok,0,
3072,ok,0,
3058,ok,0,
3063,ok,0,
3077,ok,0,
3074,ok,0,
3066,ok,0,
3068,ok,0,
3070,ok,0,
3079,ok,0,
3073,ok,0,
3081,ok,0,
3078,ok,0,
3087,ok,0,
3088,ok,0,
3075,ok,0,
3076,ok,0,
3080,ok,0,
3091,ok,0,
3089,ok,0,
3083,ok,0,
3071,ok,0,
3082,ok,0,
3090,ok,0,
3085,ok,0,
3084,ok,0,
3086,ok,0,
3094,ok,0,
3097,ok,0,
3101,ok,0,
3098,ok,0,
3103,ok,0,
3092,ok,0,
3102,ok,0,
3106,ok,0,
3104,ok,0,
3108,ok,0,
3095,ok,0,
3093,ok,0,
3107,ok,0,
3096,ok,0,
3109,ok,0,
3114,ok,0,
3099,ok,0,
3113,ok,0,
3112,ok,0,
3105,ok,0,
3100,ok,0,
3120,ok,0,
3110,ok,0,
3123,ok,0,
3122,ok,0,
3125,ok,0,
3111,ok,0,
3116,ok,0,
3115,ok,0,
3118,ok,0,
3119,ok,0,
3126,ok,0,
3128,ok,0,
3129,ok,0,
3121,ok,0,
3130,ok,0,
3127,ok,0,
3131,ok,0,
3135,ok,0,
3133,ok,0,
3132,ok,0,
3124,ok,0,
3134,ok,0,
3117,ok,0,
3136,ok,0,
3137,ok,0,
3138,ok,0,
3142,ok,0,
3139,ok,0,
3140,ok,0,
3143,ok,0,
3144,ok,0,
3145,ok,0,
3147,ok,0,
3148,ok,0,
3146,ok,0,
3141,ok,0,
3149,ok,0,
3150,ok,0,
3151,ok,0,
3152,ok,0,
3153,ok,0,
3154,ok,0,
3155,ok,0,
3156,ok,0,
3159,ok,0,
3158,ok,0,
3163,ok,0,
3168,ok,0,
3157,ok,0,
3161,ok,0,
3164,ok,0,
3165,ok,0,
3160,ok,0,
3162,ok,0,
3167,ok,0,
3166,ok,0,
3169,ok,0,
3170,ok,0,
3171,ok,0,
3173,ok,0,
3172,ok,0,
3174,ok,0,
3179,ok,0,
3180,ok,0,
3176,ok,0,
3175,ok,0,
3178,ok,0,
3182,ok,0,
3185,ok,0,
3184,ok,0,
3181,ok,0,
3186,ok,0,
3183,ok,0,
3177,ok,0,
3187,ok,0,
3188,ok,0,
3190,ok,0,
3192,ok,0,
3193,ok,0,
3197,ok,0,
3196,ok,0,
3191,ok,0,
3194,ok,0,
3195,ok,0,
3189,ok,0,
3198,ok,0,
3201,ok,0,
3200,ok,0,
3199,ok,0,
3203,ok,0,
3202,ok,0,
3204,ok,0,
3205,ok,0,
3208,ok,0,
3209,ok,0,
3210,ok,0,
3206,ok,0,
3211,ok,0,
3212,ok,0,
3207,ok,0,
3213,ok,0,
3214,ok,0,
3216,ok,0,
3215,ok,0,
3218,ok,0,
3220,ok,0,
3217,ok,0,
3221,ok,0,
3219,ok,0,
3224,ok,0,
